Date, Close/Last, Volume, Open, High, Low
10/09/2019, 47.48, 317011, 47.47, 47.76, 47.13
10/08/2019, 46.8, 817103, 47.27, 47.76, 46.73
10/07/2019, 47.96, 399190, 48, 48.6, 47.76
10/04/2019, 48.28, 497626, 47.3, 48.36, 47.26
10/03/2019, 46.96, 972364, 46.4, 46.99, 45.3626
10/02/2019, 46.52, 778317, 47.74, 47.76, 46.14
10/01/2019, 48.3245, 536170, 49.88, 50.05, 48.305
09/30/2019, 49.59, 299283, 49.41, 49.878, 49.4
09/27/2019, 49.27, 459476, 49.81, 49.94, 48.85
09/26/2019, 49.52, 286537, 49.99, 49.99, 49.2
09/25/2019, 49.8, 328867, 49.4, 50, 49.0701
09/24/2019, 49.24, 673276, 50.13, 50.2, 48.85
09/23/2019, 49.78, 190545, 49.35, 49.95, 49.29
09/20/2019, 49.7, 366916, 50.48, 50.65, 49.66
09/19/2019, 50.2788, 252692, 50.67, 50.93, 50.18
09/18/2019, 50.52, 222429, 50.25, 50.54, 49.6
09/17/2019, 50.36, 185166, 50.05, 50.36, 49.9
09/16/2019, 50.21, 258549, 50.33, 50.56, 50.09
09/13/2019, 50.76, 274465, 50.89, 51, 50.7
09/12/2019, 50.63, 466492, 50.74, 51.0668, 50.34
09/11/2019, 50.41, 395828, 49.72, 50.46, 49.54
09/10/2019, 49.58, 399243, 49.23, 49.58, 48.92
09/09/2019, 49.36, 350804, 49.4, 49.5899, 49.09
09/06/2019, 49.22, 199668, 49.1, 49.42, 48.88
09/05/2019, 48.94, 366600, 48.54, 49.3395, 48.54
09/04/2019, 47.59, 269103, 47.51, 47.631, 47.21
09/03/2019, 46.76, 334043, 46.98, 47, 46.25
08/30/2019, 47.74, 338458, 48.1, 48.17, 47.39
08/29/2019, 47.56, 472331, 47.31, 47.76, 46.96
08/28/2019, 46.38, 317586, 45.2, 46.42, 45
08/27/2019, 45.47, 336103, 46.46, 46.47, 45.32
08/26/2019, 45.95, 381180, 45.91, 46.0821, 45.32
08/23/2019, 44.98, 765928, 46.8, 47.46, 44.54
08/22/2019, 47.21, 339836, 47.32, 47.68, 46.75
08/21/2019, 47.04, 252627, 47, 47.28, 46.89
08/20/2019, 46.24, 252859, 46.72, 46.9, 46.18
08/19/2019, 46.81, 315405, 47.12, 47.165, 46.65
08/16/2019, 45.96, 570749, 45.41, 46.0965, 45.27
08/15/2019, 44.87, 853659, 44.85, 45.04, 44
08/14/2019, 44.48, 1290894, 45.89, 46.09, 44.42
08/13/2019, 47.32, 981055, 45.91, 47.8435, 45.731
08/12/2019, 45.98, 471788, 46.7, 46.99, 45.7
08/09/2019, 47.35, 636194, 47.44, 47.82, 46.68
08/08/2019, 47.7, 587622, 46.77, 47.7, 46.46
08/07/2019, 46.29, 699992, 45.22, 46.5, 44.26
08/06/2019, 46.37, 777882, 45.81, 46.38, 45.24
08/05/2019, 45.29, 1526426, 46.68, 46.68, 44.54
08/02/2019, 48.04, 1139148, 48.2, 48.37, 47.19
08/01/2019, 48.39, 1104014, 49.55, 50.5799, 48.28
07/31/2019, 49.42, 591050, 50.86, 50.98, 48.93
07/30/2019, 50.68, 158889, 50.37, 50.8, 50.23
07/29/2019, 50.78, 95667, 50.68, 50.9901, 50.66
07/26/2019, 50.67, 168515, 50.64, 50.77, 50.44
07/25/2019, 50.52, 332115, 51.02, 51.02, 50.22
07/24/2019, 51.01, 217941, 50.89, 51.09, 50.736
07/23/2019, 51.28, 418797, 51.05, 51.38, 50.79
07/22/2019, 50.65, 298687, 50.72, 50.85, 50.35
07/19/2019, 50.6, 857768, 51.22, 51.29, 50.57
07/18/2019, 50.8, 453052, 50.6, 50.9879, 50.2675
07/17/2019, 50.8, 433215, 51.25, 51.26, 50.8
07/16/2019, 51.24, 423021, 51.35, 51.49, 51.08
07/15/2019, 51.35, 137957, 51.35, 51.35, 51.11
07/12/2019, 51.21, 273473, 50.65, 51.26, 50.61
07/11/2019, 50.35, 378046, 49.9, 50.35, 49.74
07/10/2019, 49.51, 749386, 49.6, 49.98, 49.36
07/09/2019, 49.27, 419120, 48.86, 49.34, 48.82
07/08/2019, 49.32, 829845, 49.25, 49.45, 49.12
07/05/2019, 49.77, 728180, 49.53, 49.8556, 49.09
07/03/2019, 49.9, 305868, 49.45, 49.9, 49.42
07/02/2019, 49.23, 370037, 48.9, 49.23, 48.67
07/01/2019, 48.98, 749376, 49.57, 49.61, 48.62
06/28/2019, 48.52, 277600, 48.61, 48.71, 48.2701
06/27/2019, 48.27, 276906, 48.4, 48.59, 48.075
06/26/2019, 48.34, 507060, 48.69, 48.81, 48.34
06/25/2019, 48.39, 572792, 49.18, 49.18, 48.33
06/24/2019, 49.21, 368689, 49.25, 49.46, 49.17
06/21/2019, 49.19, 384329, 49.23, 49.85, 49.1
06/20/2019, 49.31, 569006, 49.28, 49.4599, 48.51
06/19/2019, 48.38, 498418, 48.34, 48.62, 48.15
06/18/2019, 48.29, 415896, 47.55, 48.48, 47.45
06/17/2019, 47, 118503, 46.99, 47.18, 46.77
06/14/2019, 46.92, 202160, 46.84, 47.18, 46.58
06/13/2019, 46.98, 386823, 46.91, 47.09, 46.56
06/12/2019, 46.58, 187283, 46.7, 46.87, 46.43
06/11/2019, 46.75, 330362, 47.39, 47.47, 46.58
06/10/2019, 46.8, 555353, 47.12, 47.34, 46.79
06/07/2019, 46.52, 807008, 45.92, 46.84, 45.89
06/06/2019, 45.6, 426455, 45.1, 45.86, 44.88
06/05/2019, 44.97, 438041, 44.79, 44.98, 44.4
06/04/2019, 44.23, 373128, 43.24, 44.245, 43.19
06/03/2019, 42.43, 497489, 42.41, 42.85, 41.98
05/31/2019, 42.46, 638028, 42.8, 43.0347, 42.43
05/30/2019, 43.65, 377928, 43.63, 43.82, 43.3
05/29/2019, 43.49, 574315, 43.76, 43.81, 42.85
05/28/2019, 44.27, 465899, 45.22, 45.56, 44.27
05/24/2019, 45.14, 426387, 45.23, 45.3801, 44.8
05/23/2019, 44.75, 681890, 44.91, 44.94, 44.19
05/22/2019, 45.74, 278650, 45.86, 46.13, 45.7
05/21/2019, 46.09, 333817, 45.97, 46.2, 45.7887
05/20/2019, 45.44, 466028, 45.26, 45.68, 45.0001
05/17/2019, 45.7, 708309, 45.31, 46.4, 45.2699
05/16/2019, 46.06, 439878, 45.68, 46.41, 45.63
05/15/2019, 45.31, 569031, 44.35, 45.55, 44.21
05/14/2019, 44.87, 489896, 44.45, 45.42, 44.39
05/13/2019, 44.14, 1528220, 44.58, 44.9, 43.81
05/10/2019, 46.4, 1073343, 45.55, 46.64, 44.6999
05/09/2019, 45.91, 1232206, 45.64, 46.13, 44.8201
05/08/2019, 46.33, 533636, 46.27, 46.875, 46.05
05/07/2019, 46.36, 966724, 47.22, 47.39, 45.7
05/06/2019, 48.08, 826831, 46.59, 48.2, 46.53
05/03/2019, 48.29, 555803, 48.08, 48.41, 47.85
05/02/2019, 47.58, 938890, 47.92, 48.13, 47.13
05/01/2019, 48.06, 711568, 48.92, 49, 48.04
04/30/2019, 48.6, 254959, 48.69, 48.73, 48.04
04/29/2019, 48.51, 279984, 48.51, 48.69, 48.4
04/26/2019, 48.49, 276971, 48.18, 48.49, 47.96
04/25/2019, 48.24, 561561, 48.1, 48.47, 47.64
04/24/2019, 48.73, 320388, 48.94, 49.01, 48.65
04/23/2019, 48.89, 368346, 48.6, 49.07, 48.42
04/22/2019, 48.39, 343095, 48.2, 48.55, 48.19
04/18/2019, 48.57, 606375, 48.4, 48.74, 48.19
04/17/2019, 48.15, 359175, 48.4, 48.41, 47.96
04/16/2019, 48.21, 297434, 48.48, 48.49, 47.99
04/15/2019, 47.94, 303836, 48.05, 48.08, 47.7
04/12/2019, 48.06, 420586, 47.92, 48.14, 47.7
04/11/2019, 47.1, 408424, 47.3, 47.4, 46.8
04/10/2019, 47.15, 317132, 47.27, 47.34, 46.9647
04/09/2019, 47.15, 555405, 47.38, 47.38, 46.96
04/08/2019, 47.83, 484748, 47.61, 47.83, 47.47
04/05/2019, 48.12, 778524, 48.3, 48.37, 47.94
04/04/2019, 48.01, 864675, 47.41, 48.04, 47.39
04/03/2019, 47.36, 915165, 47.6, 47.61, 47.0806
04/02/2019, 47.22, 524162, 47.33, 47.38, 47.04
04/01/2019, 47.5, 680363, 47.08, 47.6, 46.87
03/29/2019, 46.36, 745395, 46.15, 46.4289, 45.8
03/28/2019, 45.61, 564793, 45.59, 45.7, 45.11
03/27/2019, 45.29, 1243604, 45.49, 45.77, 44.59
03/26/2019, 45.4, 1313844, 45.61, 45.91, 45.03
03/25/2019, 44.93, 1738861, 44.79, 45.24, 44.42
03/22/2019, 44.94, 1898536, 45.96, 46.23, 44.89
03/21/2019, 46.55, 744711, 45.47, 46.71, 45.44
03/20/2019, 45.79, 670876, 46.19, 46.45, 45.52
03/19/2019, 46.42, 1004351, 46.85, 47.18, 46.13
03/18/2019, 46.47, 468690, 46.07, 46.531, 46.04
03/15/2019, 46.26, 683235, 45.97, 46.55, 45.56
03/14/2019, 45.76, 520201, 45.73, 45.93, 45.461
03/13/2019, 45.72, 646708, 45.57, 45.99, 45.28
03/12/2019, 45.22, 718445, 45.39, 45.6, 45.0676
03/11/2019, 45.54, 735177, 44.14, 45.5555, 44.0279
03/08/2019, 44.8, 1285770, 44.16, 44.87, 44.12
03/07/2019, 44.85, 1443351, 45.37, 45.46, 44.46
03/06/2019, 45.6, 784627, 46.1, 46.18, 45.46
03/05/2019, 46.1, 872984, 46.1, 46.32, 45.81
03/04/2019, 46.15, 1163934, 47.29, 47.34, 45.38
03/01/2019, 46.89, 598547, 47.14, 47.3, 46.49
02/28/2019, 46.5, 1556643, 46.69, 46.89, 46.42
02/27/2019, 46.73, 686469, 46.72, 46.92, 46.34
02/26/2019, 46.96, 881680, 46.78, 47.32, 46.6301
02/25/2019, 47.14, 1087965, 47.48, 47.63, 47.07
02/22/2019, 46.86, 876182, 46.52, 46.9399, 46.45
02/21/2019, 46.22, 1098270, 46.41, 46.53, 45.91
02/20/2019, 46.61, 442197, 46.37, 46.725, 46.23
02/19/2019, 46.37, 495411, 46.08, 46.63, 46.08
02/15/2019, 46.34, 1027957, 45.45, 46.34, 45.45
02/14/2019, 44.79, 917418, 44.64, 45.23, 44.34
02/13/2019, 45.08, 570707, 45, 45.38, 44.89
02/12/2019, 44.65, 412274, 44.02, 44.79, 44.02
02/11/2019, 43.41, 694698, 43.83, 43.9199, 43.26
02/08/2019, 43.57, 1090697, 43.26, 43.58, 42.81
02/07/2019, 43.77, 1001356, 43.94, 44.28, 43.18
02/06/2019, 44.47, 382335, 44.36, 44.64, 44.19
02/05/2019, 44.49, 719196, 44.27, 44.59, 44.13
02/04/2019, 43.97, 478120, 43.3, 43.97, 43.04
02/01/2019, 43.33, 1099225, 43.34, 43.79, 43.07
01/31/2019, 43.18, 1287171, 42.81, 43.31, 42.62
01/30/2019, 43.2, 1303142, 42.61, 43.52, 42.44
01/29/2019, 41.73, 1261468, 41.65, 42.05, 41.47
01/28/2019, 41.55, 1522095, 41.36, 41.56, 40.87
01/25/2019, 42.29, 1192311, 42.34, 42.71, 42.07
01/24/2019, 41.65, 653520, 41.63, 41.91, 41.22
01/23/2019, 41.78, 914817, 41.93, 42.1621, 40.85
01/22/2019, 41.2, 997027, 41.63, 41.78, 40.63
01/18/2019, 42.21, 900988, 41.73, 42.36, 41.39
01/17/2019, 41.05, 801710, 40.18, 41.4199, 40.18
01/16/2019, 40.52, 817638, 40.33, 40.8159, 40.25
01/15/2019, 40.09, 619582, 39.56, 40.19, 39.51
01/14/2019, 39.56, 409317, 39.16, 39.75, 39.1
01/11/2019, 39.86, 709974, 39.49, 39.87, 39.2
01/10/2019, 39.87, 823613, 39.16, 39.92, 38.89
01/09/2019, 39.47, 1089243, 39.55, 39.84, 39.1599
01/08/2019, 39.18, 830870, 39.22, 39.44, 38.5
01/07/2019, 38.34, 1156896, 38.23, 38.86, 37.6001
01/04/2019, 38, 2422181, 36.71, 38.31, 36.59
01/03/2019, 35.7, 1806861, 37.12, 37.15, 35.56
01/02/2019, 37.81, 1457982, 36.51, 38.0299, 36.4559
12/31/2018, 37.82, 1083779, 37.5, 37.82, 37.08
12/28/2018, 36.89, 2888242, 37.61, 37.95, 36.65
12/27/2018, 37.21, 1942761, 35.31, 37.21, 34.39
12/26/2018, 36.34, 3621004, 33.5, 36.36, 32.81
12/24/2018, 33.2, 1864182, 34.58, 34.8659, 33.18
12/21/2018, 35.16, 2686319, 36.6, 37.79, 35.05
12/20/2018, 36.52, 1926090, 37.63, 37.9, 35.82
12/19/2018, 38.03, 2069133, 39.35, 40.53, 37.52
12/18/2018, 39.22, 1035943, 39.65, 40.06, 38.71
12/17/2018, 38.97, 1648853, 40.21, 40.62, 38.49
12/14/2018, 40.67, 1151140, 41.6, 41.82, 40.45
12/13/2018, 42.36, 852700, 42.4, 42.85, 41.95
12/12/2018, 42.15, 974234, 42.71, 43.171, 42.12
12/11/2018, 41.64, 991863, 43.11, 43.11, 41.1
12/10/2018, 41.81, 1448497, 41.55, 42.07, 39.97
12/07/2018, 41.71, 1349401, 43.52, 44.14, 41.34
12/06/2018, 43.62, 1740202, 42.44, 43.63, 41.15
12/04/2018, 43.96, 989211, 46.45, 46.6, 43.83
12/03/2018, 46.84, 1018531, 47.42, 47.42, 46.25
11/30/2018, 45.7, 824629, 44.83, 45.819, 44.76
11/29/2018, 45.01, 770316, 45.04, 45.52, 44.54
11/28/2018, 45.11, 914110, 43.53, 45.11, 43.31
11/27/2018, 42.92, 415307, 42.12, 42.9348, 41.79
11/26/2018, 42.57, 1041410, 42.09, 42.67, 41.98
11/23/2018, 41.32, 352722, 41.48, 41.76, 41.3
11/21/2018, 41.98, 873728, 42.42, 42.6546, 41.96
11/20/2018, 41.92, 2002158, 42.6, 42.79, 41.6
11/19/2018, 43.87, 791531, 45.15, 45.24, 43.48
11/16/2018, 45.37, 739598, 44.5, 45.64, 44.42
11/15/2018, 44.91, 983649, 43.87, 45.11, 43.14
11/14/2018, 44.12, 810906, 45.57, 45.57, 43.6069
11/13/2018, 44.85, 799658, 45.1, 45.64, 44.52
11/12/2018, 45.21, 1067405, 47.25, 47.35, 45.05
11/09/2018, 47.38, 940829, 47.75, 47.88, 47.01
11/08/2018, 48.13, 1221872, 47.95, 48.44, 47.7299
11/07/2018, 48.02, 843329, 46.85, 48.0757, 46.51
11/06/2018, 46.04, 378421, 45.45, 46.1, 45.43
11/05/2018, 45.4, 443851, 44.82, 45.58, 44.7502
11/02/2018, 44.69, 1355401, 45.83, 45.84, 44.0601
11/01/2018, 45.19, 794083, 44.67, 45.21, 44.2
10/31/2018, 44.25, 1048782, 44.25, 45.01, 44.0325
10/30/2018, 43.43, 1427398, 41.9, 43.52, 41.86
10/29/2018, 41.93, 1726915, 43.4, 43.99, 40.82
10/26/2018, 42.74, 1537733, 43.02, 43.5799, 41.95
10/25/2018, 43.88, 1122106, 43.01, 44.24, 42.6501
10/24/2018, 42.46, 1142839, 44.78, 44.9975, 42.2793
10/23/2018, 44.57, 1070823, 43.59, 45.02, 43.13
10/22/2018, 45.05, 593111, 45.79, 45.92, 44.78
10/19/2018, 45.47, 883637, 45.52, 46.1, 45.2007
10/18/2018, 45.29, 1171677, 46.12, 46.4, 44.77
10/17/2018, 46.48, 509524, 46.44, 46.83, 45.65
10/16/2018, 46.75, 615679, 45.66, 46.87, 45.4212
10/15/2018, 44.83, 746865, 45, 45.675, 44.83
10/12/2018, 45.15, 1056670, 45.61, 45.61, 44
10/11/2018, 44.18, 2077063, 45.8, 46.43, 43.61
10/10/2018, 46.31, 1621648, 49.3, 49.3, 46.15
10/09/2018, 49.27, 295954, 49.33, 49.68, 48.89
10/08/2018, 49.5, 405907, 48.87, 49.65, 48.4907
10/05/2018, 49.31, 516386, 50.07, 50.19, 48.8
10/04/2018, 49.96, 638945, 50.56, 50.56, 49.42
10/03/2018, 50.74, 538936, 51.07, 51.22, 50.6301
10/02/2018, 50.6, 294356, 50.02, 50.76, 50.02
10/01/2018, 50.22, 587452, 50.08, 50.45, 49.93
09/28/2018, 49.43, 170936, 49.09, 49.61, 49.09
09/27/2018, 49.33, 517274, 49.43, 49.78, 49.12
09/26/2018, 49.22, 408125, 49.62, 49.9757, 49.03
09/25/2018, 49.72, 275511, 50.14, 50.21, 49.62
09/24/2018, 49.93, 451133, 50.41, 50.43, 49.89
09/21/2018, 50.6, 423539, 50.79, 50.79, 50.41
09/20/2018, 50.33, 445176, 49.98, 50.46, 49.98
09/19/2018, 49.4, 214335, 48.89, 49.609, 48.89
09/18/2018, 48.86, 245402, 48.31, 49.06, 48.229
09/17/2018, 48.17, 213110, 48.4, 48.58, 48.03
09/14/2018, 48.49, 278820, 48.56, 48.69, 48.17
09/13/2018, 48.41, 374072, 48.31, 48.61, 48.17
09/12/2018, 47.91, 321164, 47.82, 48.45, 47.66
09/11/2018, 47.79, 203487, 47.06, 47.9797, 47.03
09/10/2018, 47.41, 179718, 47.98, 48.058, 47.4
09/07/2018, 47.66, 287536, 47.55, 47.927, 47.28
09/06/2018, 47.92, 410382, 47.91, 48.2, 47.48
09/05/2018, 47.83, 309530, 47.5, 47.95, 47.44
09/04/2018, 47.73, 298244, 47.45, 47.8, 47.19
08/31/2018, 47.75, 280253, 47.64, 48.02, 47.48
08/30/2018, 47.86, 422635, 48.12, 48.27, 47.6699
08/29/2018, 48.37, 278398, 48.27, 48.5234, 48.05
08/28/2018, 48.16, 223519, 48.44, 48.44, 48.0225
08/27/2018, 48.07, 373851, 47.71, 48.14, 47.64
08/24/2018, 47.09, 284127, 46.91, 47.24, 46.82
08/23/2018, 46.65, 321923, 46.77, 47.02, 46.455
08/22/2018, 46.9, 284911, 47.09, 47.26, 46.85
08/21/2018, 47.22, 300851, 47.15, 47.4577, 47.12
08/20/2018, 46.98, 335650, 46.85, 47.12, 46.83
08/17/2018, 46.64, 416128, 46.22, 46.8842, 46.14
08/16/2018, 46.24, 734317, 45.7, 46.425, 45.6846
08/15/2018, 44.86, 770855, 44.85, 44.95, 44.13
08/14/2018, 45.35, 401494, 45.18, 45.4447, 44.99
08/13/2018, 44.95, 537057, 45.46, 45.59, 44.79
08/10/2018, 45.39, 544132, 45.53, 45.58, 45.04
08/09/2018, 46.05, 255742, 46.33, 46.42, 45.985
08/08/2018, 46.24, 184622, 46.38, 46.4, 46.13
08/07/2018, 46.41, 344201, 46.35, 46.62, 46.26
08/06/2018, 45.96, 428839, 45.69, 46.08, 45.51
08/03/2018, 45.79, 300679, 45.29, 45.82, 45.29
08/02/2018, 45.34, 300956, 44.76, 45.44, 44.5974
08/01/2018, 45.32, 381083, 45.65, 45.9, 45.15
07/31/2018, 45.63, 599275, 45.6, 45.91, 45.52
07/30/2018, 45.28, 667729, 45.96, 45.97, 45.2
07/27/2018, 45.82, 849519, 46.14, 46.26, 45.49
07/26/2018, 46.11, 389235, 45.79, 46.28, 45.79
07/25/2018, 45.69, 556107, 44.77, 45.74, 44.6
07/24/2018, 45.06, 569715, 44.74, 45.22, 44.7
07/23/2018, 44.37, 267199, 44.32, 44.49, 44.16
07/20/2018, 44.44, 389757, 44.22, 44.6464, 44.1698
07/19/2018, 44.49, 483624, 44.64, 44.75, 44.4
07/18/2018, 44.91, 457449, 44.69, 44.956, 44.57
07/17/2018, 44.62, 594540, 44.33, 44.75, 44.16
07/16/2018, 44.4, 427294, 44.31, 44.4554, 44.1476
07/13/2018, 44.29, 677027, 43.99, 44.38, 43.84
07/12/2018, 43.99, 907922, 43.93, 44.01, 43.57
07/11/2018, 43.18, 741563, 43.3, 43.57, 43.05
07/10/2018, 43.93, 427929, 43.68, 44.0554, 43.68
07/09/2018, 43.46, 803245, 42.72, 43.53, 42.72
07/06/2018, 42.35, 790022, 41.88, 42.56, 41.75
07/05/2018, 41.97, 667097, 41.83, 42.03, 41.36
07/03/2018, 41.38, 256073, 42.16, 42.27, 41.26
07/02/2018, 41.79, 1215911, 41.14, 41.83, 41.02
06/29/2018, 41.71, 1006031, 41.99, 42.51, 41.71
06/28/2018, 41.54, 619416, 40.89, 41.8248, 40.7576
06/27/2018, 41.22, 587785, 41.96, 42.7263, 41.2
06/26/2018, 41.77, 540576, 41.81, 42.09, 41.62
06/25/2018, 41.69, 1332733, 42.28, 42.33, 41.0705
06/22/2018, 42.83, 432072, 42.9, 43.09, 42.74
06/21/2018, 42.44, 651444, 42.9, 42.9, 42.201
06/20/2018, 43.13, 404542, 43.65, 43.67, 42.98
06/19/2018, 43.31, 976811, 43.18, 43.44, 42.85
06/18/2018, 44.31, 519579, 43.94, 44.39, 43.76
06/15/2018, 44.68, 905774, 44.49, 44.86, 44
06/14/2018, 45.01, 427386, 45.49, 45.55, 44.86
06/13/2018, 45.07, 318033, 45.6, 45.65, 45.05
06/12/2018, 45.54, 649474, 45.61, 45.6624, 45.25
06/11/2018, 45.54, 353095, 45.6, 45.8, 45.41
06/08/2018, 45.47, 327769, 45.03, 45.54, 44.96
06/07/2018, 45.2, 525552, 45.13, 45.53, 44.97
06/06/2018, 44.9, 580111, 44.12, 44.9, 43.9
06/05/2018, 43.66, 358197, 43.69, 43.81, 43.36
06/04/2018, 43.75, 296069, 43.55, 43.88, 43.5298
06/01/2018, 43.11, 368394, 43.03, 43.25, 42.85
05/31/2018, 42.33, 661643, 42.94, 42.94, 42.1
05/30/2018, 43.25, 614315, 42.77, 43.38, 42.51
05/29/2018, 42.14, 661732, 42.74, 43.07, 41.71
05/25/2018, 43.48, 308856, 43.61, 43.75, 43.27
05/24/2018, 43.71, 440448, 43.85, 43.8665, 42.95
05/23/2018, 43.9667, 601365, 43.24, 43.98, 43.1933
05/22/2018, 43.81, 610038, 44.6067, 44.6067, 43.7134
05/21/2018, 44.4033, 730488, 44.1767, 44.6733, 44.16
05/18/2018, 43.3733, 498018, 43.43, 43.5933, 43.23
05/17/2018, 43.3833, 929388, 43.3833, 43.8233, 43.1133
05/16/2018, 43.51, 359106, 43.2433, 43.62, 43.1733
05/15/2018, 43.26, 1078926, 43.59, 43.5933, 43.0067
05/14/2018, 43.9433, 595950, 44.0667, 44.3, 43.8367
05/11/2018, 43.7167, 738243, 43.4833, 43.8733, 43.3333
05/10/2018, 43.4067, 864897, 42.9033, 43.58, 42.8267
05/09/2018, 42.6467, 658518, 42.2667, 42.7933, 41.8967
05/08/2018, 41.9667, 755745, 41.8833, 42.1633, 41.436
05/07/2018, 41.9633, 852387, 42.0067, 42.4067, 41.6667
05/04/2018, 41.6667, 903669, 40.1467, 41.8967, 40.0733
05/03/2018, 40.5067, 1859733, 40.0767, 40.75, 39.1733
05/02/2018, 40.5033, 676674, 40.99, 41.4033, 40.4033
05/01/2018, 41.0933, 1326822, 41.1267, 41.14, 40.1367
04/30/2018, 41.38, 527616, 42.2233, 42.5, 41.3767
04/27/2018, 41.8533, 424974, 41.8767, 42.0167, 41.4867
04/26/2018, 41.8933, 770013, 41.4033, 42.1767, 41.24
04/25/2018, 41.0867, 1426977, 41.04, 41.32, 40.2233
04/24/2018, 40.9233, 1476708, 42.79, 42.7949, 40.24
04/23/2018, 42.3533, 694275, 42.63, 42.6567, 41.97
04/20/2018, 42.4133, 874287, 43.1367, 43.1667, 42.1333
04/19/2018, 43.14, 749022, 43.1867, 43.46, 42.7533
04/18/2018, 43.4267, 373110, 43.5967, 43.71, 43.3137
04/17/2018, 43.57, 922131, 43.6667, 43.81, 43.38
04/16/2018, 42.8367, 722643, 42.7033, 43.1667, 42.5
04/13/2018, 42.09, 1259859, 43.1767, 43.1767, 41.69
04/12/2018, 42.5233, 926649, 42.1667, 42.88, 42.0733
04/11/2018, 41.5233, 732183, 41.5933, 42.1233, 41.3933
04/10/2018, 42.2933, 1318374, 42.0933, 42.6167, 41.6667
04/09/2018, 40.83, 1262166, 41.3333, 42.1567, 40.7333
04/06/2018, 40.7967, 1505001, 41.72, 42.39, 39.9667
04/05/2018, 42.6133, 1181514, 42.2133, 43.04, 42.1303
04/04/2018, 41.7733, 1456434, 39.25, 41.9567, 39.22
04/03/2018, 41.03, 1107813, 40.0167, 41.05, 39.7767
04/02/2018, 39.6733, 2029914, 41.14, 41.3333, 38.6933
03/29/2018, 41.5467, 1019601, 40.8967, 42, 40.6967
03/28/2018, 40.3967, 1201866, 40.6533, 41.2333, 40.04
03/27/2018, 40.4833, 1344882, 42.1, 42.5, 39.9567
03/26/2018, 41.6667, 968190, 40.7, 41.77, 40.1133
03/23/2018, 39.46, 1669767, 41.12, 41.393, 39.35
03/22/2018, 40.9767, 1473624, 42.4433, 42.8767, 40.83
03/21/2018, 43.4433, 649332, 43.6133, 44.51, 43.3633
03/20/2018, 43.6767, 580671, 43.4067, 43.9067, 43.4067
03/19/2018, 43.2967, 820596, 44.04, 44.1067, 42.7133
03/16/2018, 44.4167, 452616, 44.3067, 44.7767, 44.17
03/15/2018, 44.2367, 1003482, 44.1967, 44.8533, 43.8067
03/14/2018, 43.82, 1168662, 45.11, 45.1667, 43.4988
03/13/2018, 44.69, 1108635, 45.7267, 46.0241, 44.48
03/12/2018, 45.3467, 1246191, 46.09, 46.3033, 45.22
03/09/2018, 45.9, 1327197, 44.94, 45.9, 44.7503
03/08/2018, 44.33, 990192, 44.3467, 44.52, 43.6467
03/07/2018, 43.9867, 917124, 43.1667, 44.1133, 43.0333
03/06/2018, 44.24, 1242081, 44.7133, 44.7167, 43.6167
03/05/2018, 44.25, 1417854, 42.5367, 44.5, 42.5
03/02/2018, 43.0333, 1724304, 42.3333, 43.2103, 41.9167
03/01/2018, 43.2833, 1818621, 44.77, 45.3133, 42.67
02/28/2018, 44.7933, 1539297, 46.5667, 46.7833, 44.7933
02/27/2018, 46.23, 1119147, 47.3, 47.56, 46.13
02/26/2018, 47.2, 1499523, 46.3733, 47.3133, 46.21
02/23/2018, 45.85, 827493, 45.0867, 45.85, 44.75
02/22/2018, 44.5333, 1250628, 44.2533, 45.2167, 44.2233
02/21/2018, 43.9433, 1638588, 44.63, 45.6467, 43.9267
02/20/2018, 44.5533, 1305975, 44.91, 45.3333, 44.25
02/16/2018, 45.4633, 1459647, 45.2133, 46.245, 45.2067
02/15/2018, 45.4367, 1482348, 45.1333, 45.4367, 44.05
02/14/2018, 44.2533, 1817523, 42.8733, 44.36, 42.81
02/13/2018, 43.36, 1765458, 42.7667, 43.5833, 42.5633
02/12/2018, 43.2533, 2749149, 42.5033, 43.7867, 42.1367
02/09/2018, 41.82, 5423263, 41.5533, 42.4566, 38.99
02/08/2018, 40.6433, 4929693, 44.3467, 44.3467, 40.6033
02/07/2018, 44.2233, 3117258, 44.0833, 45.6767, 43.9
02/06/2018, 44.3567, 3092445, 40.63, 44.4597, 40.34
02/05/2018, 42.28, 6313570, 45.5333, 46.6563, 40.9
02/02/2018, 46.6, 3310230, 48.3467, 48.4666, 46.55
02/01/2018, 49.1933, 771495, 48.5067, 49.6267, 48.4367
01/31/2018, 49.0833, 1377870, 49.7167, 49.7333, 48.6633
01/30/2018, 48.7867, 2475171, 49.1233, 49.47, 48.5767
01/29/2018, 50.1667, 1093368, 50.6, 50.7967, 50.1367
01/26/2018, 50.7967, 877695, 50.2333, 50.8033, 50.11
01/25/2018, 50.0033, 1572705, 49.9033, 50.2267, 49.5033
01/24/2018, 49.56, 1206741, 49.6667, 50.01, 48.9333
01/23/2018, 49.3467, 792750, 49.3467, 49.4567, 49.08
01/22/2018, 49.3467, 944262, 48.5367, 49.3533, 48.5
01/19/2018, 48.8167, 846720, 48.6433, 48.8167, 48.34
01/18/2018, 48.6433, 1325259, 49.02, 49.03, 48.3233
01/17/2018, 48.9433, 1677918, 48.3667, 49.01, 48.0333
01/16/2018, 47.7467, 1839414, 48.63, 48.8533, 47.4467
